406547763,2448080656,0.540334161162826
1678948353,434557719,0.054844728407155284
476644646,426964329,0.43480679239794146
1556003502,785512289,0.14339657684187826
430236733,430236734,0.25492113943476213
373151415,415381703,0.3319819567736331
1233887174,1260066090,0.2049146702214095
441938857,2616375724,0.10172841097240652
1035815394,1035815261,0.256476016450166
341411202,341411303,0.2311820606942572
2203978021,2203978510,0.26489110699781043
1674695669,1674707938,0.522036777757647
33011471,33005768,0.3049348537730113
220752634,220752632,0.06979863814396453
421906487,421906482,0.10052471842323207
1578037392,1578037471,0.37804134845079046
25311254,25311255,0.15120047631105218
282953450,282953453,0.3742495370958036
1523288853,1523288946,0.2590835104936759
4005114667,510861452,0.4709539255551818
292011636,563752814,0.9144751298200638
257936146,257936148,0.29367019069071176
1533162066,1281697380,0.8105159183636687
441346615,2618708960,0.24550992889363624
280272285,1066670035,0.12112336386765805
32975329,32975577,0.16195309769929547
267638477,2783266365,0.34955006522821935
504571859,504571883,0.31260861405891155
300533120,262340708,0.6216442449739482
1219137332,1219137574,0.5579463260051931
278767211,278942638,0.5954297973654
26284714,26284713,0.4957274523579852
312647940,312647931,0.05080419870252438
361170111,459934423,0.28042095194139494
1722212730,599361994,0.6110795700740722
3353472170,3353472174,0.2472128148690727
1455006288,3361758277,0.7507136870437834
244419221,244421403,0.13165889612661433
289459388,292202766,0.11704433138282758
400696318,400696003,0.6156331124248041
174883572,260049328,0.3319528615902049
1052020229,1052020376,0.18032466393937907
286599450,292669288,0.31527198221633784
2576631876,2576631874,0.41193052790766255
501576951,297784748,0.8071021238219481
267647327,267647328,0.021435960919996774
1851624571,402336503,0.056550831408391504
321853953,321853702,0.22842515583417586
323110839,1263365273,0.1795451313873657
1990607380,619781931,0.13740080742347627
311648385,311648386,0.10580714529149556
1830529819,2601032929,0.5337363206592404
639036325,639036313,0.41854665383635786
364792396,2641130398,0.19536374792189595
879425881,624660034,0.5930323195943015
1408341847,886922547,0.040881436222274296
254306376,254306299,0.11531277098380371
429848343,429848341,0.42633947404789285
357165470,357165471,0.18418011976973697
3084448658,313177958,0.34126170532371347
4355122311,849536213,0.5021457096943364
1544675200,4253470514,0.5873347182029038
307654849,2609463977,0.1163598696121501
270817097,684379160,0.6068349190725204
4522801864,669135205,0.5783972167911112
280952956,280952964,0.5975712837736581
1732928409,1732928411,0.21739202473200614
98176084,98176077,0.15590359167696197
1578496487,394121180,0.7906550684801616
1582974889,1582974883,0.3826610229806064
3139056228,2297832334,0.11137965125574681
543672617,1682967014,0.19886578573541142
280172869,280172818,0.42137247067096556
307549320,822987085,0.5383892791729513
249680939,249681185,0.5300538832706296
355002053,339117861,0.18890088307449182
2388197,2388210,0.15076182644754546
361212371,361211572,0.8676993637857332
622371618,984627480,0.09351738808635314
1828422297,4080183376,0.09529224391795912
3849831450,3849831451,0.04246489503261677
415796811,76777267,0.07526105991479183
2721995544,2721995491,0.047165279186592024
1067842321,2270967254,0.055142937229952504
982512314,937234119,0.04438659516465067
323988176,323988180,0.24488652917127418
367608143,652424268,0.22327517831734467
3018192946,18236977,0.2639980015791245
1833604455,255017718,0.08694955028457835
457321656,385949169,0.12760309720158183
288335689,288335687,0.46897333326218604
1327789593,1624817280,0.20696298081510384
1537115146,1537115203,0.017316211933829078
1332537971,568788654,0.10839565405880214
285966717,260727034,0.08172307167352501
301952296,301952294,0.09512857538362665
27538005,267504313,0.241918495418218
290593121,409183161,0.5330904763338931
1965642447,1965642452,0.1288530515604735
281899270,281899269,0.10716402378914637
